"Run Fondo";"run_adm";"run_fm_l";"entidad_nombre_fm";"nombre_corto";"vigencia";"estado";"tipo";"razon_social";"fecha_deposito";"fecha_ultima_modificacion";"fecha_inicio";"nro_fecha_resolucion";"fecha_cumplimiento";"fecha_termino";"num_registro"
"10032";"96966250-7";"10032-3";FONDO MUTUO BTG PACTUAL AVENTURERO CERRO EL PLOMO;BTG PACTUAL AVENTURE;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-03-15;2022-04-19;2021-04-05;-;;2023-01-18;FM211784
"9548";"96966250-7";"9548-6";FONDO MUTUO BTG PACTUAL ESG ACCIONES CHILENAS;ESG ACCIONES CHILENA;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2020-08-10;2020-11-12;2018-01-02;-;2018-09-20;2023-06-22;FM171290
"9116";"96966250-7";"9116-2";FONDO MUTUO BTG PACTUAL GESTION CONSERVADORA;GESTION CONSERVADORA;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2017-05-02;2017-06-14;2014-12-30;-;2015-07-22;2017-10-24;FM140775
"10031";"96966250-7";"10031-5";FONDO MUTUO BTG PACTUAL PRECAVIDO CERRO MANQUEHUE;BTG PACTUAL PRECAVID;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-03-15;2022-04-19;2021-04-05;-;;2023-01-18;FM211780
"10117";"96966250-7";"10117-6";FONDO MUTUO BTG PACTUAL PROTECCIÓN DÓLAR;PROTECCIÓN DÓLAR;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-07-30;;;-;;2022-05-13;FM211873
"9541";"96966250-7";"9541-9";FONDO MUTUO BTG PACTUAL RENTA ARGENTINA;RENTA ARGENTINA;No Vigente;Liquidado;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2018-05-15;2018-11-12;2017-12-11;-;2017-12-21;2018-12-14;FM171283
"8580";"96767630-6";"8580-4";FONDO MUTUO CALIFICADO EMERGENTE;CALIFICADO EMERGENTE;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;;;;Res. 69 ();;2008-08-22;
"8001";"96767630-6";"8001-2";FONDO MUTUO CAPITALISA ACCIONARIO;CAPITALISA-ACC.;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2012-12-11;2014-12-23;1960-09-06;Res. 0 (06/09/1960);1960-09-06;2017-08-01;FM110205
"8727";"96767630-6";"8727-0";FONDO MUTUO CARRY TRADE MONEDAS GARANTIZADO;CARRY TRADE MONEDAS;No Vigente;;"7-FM ESTRUCTURADO";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2011-07-27;;2009-08-06;Res. 379 (06/08/2009);2009-08-17;2012-09-07;FM110156
"8121";"96767630-6";"8121-3";FONDO MUTUO CASH;CASH;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-03-11;2014-12-29;1998-08-03;Res. 245 (03/08/1998);1999-01-21;2017-11-15;FM110178
"8474";"96667040-1";"8474-3";FONDO MUTUO SANTANDER EMPERADOR;EMPERADOR;No Vigente;;"7-FM ESTRUCTURADO";SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;;;;Res. 522 ();;2007-09-07;
"8658";"96966250-7";"8658-4";FONDO MUTUO CELFIN COMMODITIES;CELFIN COMMODITIES;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;;;;Res. 541 ();;2009-04-03;
"8596";"96966250-7";"8596-0";FONDO MUTUO CELFIN ACCIONES ASIA DESARROLLADA;ACC ASIA DESARROLLAD;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-12-27;2013-02-25;2008-09-01;Res. 138 (01/09/2008);2008-09-12;2013-07-21;FM110089
"8374";"96966250-7";"8374-7";FONDO MUTUO CELFIN ACCIONES EUROPEAS;ACCIONES EUROPEAS;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-12-26;2013-02-25;2005-06-14;Res. 365 (14/06/2005);2005-06-20;2013-07-21;FM110093
"8840";"96966250-7";"8840-4";FONDO MUTUO CELFIN ANDINO;ANDINO;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-07-22;;;Res. 40 ();;2011-09-16;FM110109
"8883";"96966250-7";"8883-8";FONDO MUTUO CELFIN COLOMBIA;COLOMBIA;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-12-21;2011-12-21;;Res. 349 ();;2012-04-03;FM110110
"8864";"96966250-7";"8864-1";FONDO MUTUO CELFIN COMMODITIES LATAM;COMMODITIES LATAM;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-07-22;;;Res. 228 ();;2012-02-24;FM110111
"8445";"96966250-7";"8445-K";FONDO MUTUO CELFIN DINAMICO ACCIONARIO;DINAMICO ACCIONARIO;No Vigente;;"4-FM MIXTO";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-12-01;2012-06-12;2006-08-16;Res. 349 (16/08/2006);2006-09-13;2013-07-21;FM110097
"8446";"96966250-7";"8446-8";FONDO MUTUO CELFIN DINAMICO BALANCEADO;DINAMICO BALANCEADO;No Vigente;;"4-FM MIXTO";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-12-01;2012-06-12;2006-08-16;Res. 349 (16/08/2006);2006-09-11;2013-03-24;FM110098
"8410";"96966250-7";"8410-7";FONDO MUTUO CELFIN DINAMICO CONSERVADOR;DINAMICO CONSERVADOR;No Vigente;;"4-FM MIXTO";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2012-06-12;2013-03-11;2006-03-22;Res. 40 (22/03/2006);2006-03-31;2013-07-21;FM110099
"8637";"96966250-7";"8637-1";FONDO MUTUO CELFIN DINAMICO GLOBAL;DINAMICO GLOBAL;No Vigente;;"4-FM MIXTO";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;;;;Res. 454 ();;2009-03-06;
"8426";"96966250-7";"8426-3";FONDO MUTUO CELFIN ENERGIA;ENERGIA;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-11-11;2011-11-11;2006-05-04;Res. 158 (04/05/2006);2006-05-05;2013-06-27;FM110100
"8793";"96966250-7";"8793-9";FONDO MUTUO CELFIN INFRAESTRUCTURA;INFRAESTRUCTURA;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-12-19;2011-12-19;2010-07-01;Res. 254 (01/07/2010);2010-07-05;2013-06-27;FM110101
"8659";"96966250-7";"8659-2";FONDO MUTUO CELFIN INFRAESTRUCTURA;CELFIN INFRAESTRUCTU;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;;;;Res. 542 ();;2009-05-15;
"8644";"96966250-7";"8644-4";FONDO MUTUO CELFIN PERU;PERU;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;;;;Res. 493 ();;2009-05-15;
"8865";"96966250-7";"8865-K";FONDO MUTUO CELFIN PERU;PERU;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-12-19;2011-12-19;2011-05-17;Res. 243 (17/05/2011);2011-05-27;2013-07-01;FM110104
"8404";"96966250-7";"8404-2";FONDO MUTUO CELFIN RENTA GLOBAL;RENTA GLOBAL;No Vigente;;"6-FM DE LIBRE INVERSION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-07-22;2011-11-08;2005-12-29;Res. 712 (29/12/2005);2005-12-30;2013-06-27;FM110106
"8208";"96966250-7";"8208-2";FONDO MUTUO CELFIN RENTA INTERNACIONAL;RENTA INTERNACIONAL;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;;;2002-02-07;Res. 252 (07/02/2002);2002-02-07;2008-04-23;
"8635";"96966250-7";"8635-5";FONDO MUTUO CELFIN RENTA LATINOAMERICANA;R. LATINOAMERICANA;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;;;;Res. 448 ();;2009-04-30;
"8405";"96966250-7";"8405-0";FONDO MUTUO CELFIN RETORNO TOTAL;RETORNO TOTAL;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;;;2005-12-30;Res. 718 (30/12/2005);2005-12-30;2008-01-29;
"8879";"96966250-7";"8879-K";FONDO MUTUO CELFIN SIMULTANEAS;SIMULTANEAS;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-07-22;;;Res. 293 ();;2012-03-13;FM110112
"8903";"96966250-7";"8903-6";FONDO MUTUO CELFIN SMALL & MID CAP CHILE;SMALL & MID CAP CL;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2011-11-08;;;-;;2012-09-12;FM110534
"8027";"96767630-6";"8027-6";FONDO MUTUO CHILE ACCIONARIO;CHILE ACCIONARIO;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2012-12-11;2014-12-23;1986-03-03;Res. 0 (03/03/1986);1986-03-03;2017-08-01;FM110207
"8964";"96767630-6";"8964-8";FONDO MUTUO CHILE BURSATIL GARANTIZADO;CH BURSATIL GARANT;No Vigente;;"7-FM ESTRUCTURADO";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2012-11-19;2012-12-06;2012-11-21;-;2012-12-07;2015-01-16;FM120597
"8382";"96767630-6";"8382-8";FONDO MUTUO CHILE GARANTIZADO;CHILE GARANTIZADO;No Vigente;;"7-FM ESTRUCTURADO";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2005-10-11;Res. 494 (11/10/2005);2005-10-18;2008-07-01;
"10130";"96514410-2";"10130-3";FONDO MUTUO CLEVER DNA SCIENCE;CLEVER DNA SCIENCE;No Vigente;;"6-FM DE LIBRE INVERSION";BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-08-24;;2021-09-24;-;;2023-08-25;FM211886
"10132";"96514410-2";"10132-K";FONDO MUTUO CLEVER GLOBAL FINTECH;CLEVER GLOBAL FINTEC;No Vigente;;"6-FM DE LIBRE INVERSION";BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-08-24;;2021-09-24;-;;2023-08-25;FM211888
"10131";"96514410-2";"10131-1";FONDO MUTUO CLEVER VIDEO GAMES & ESPORTS;CLEVER VIDEO GAMES;No Vigente;;"6-FM DE LIBRE INVERSION";BICE INVERSIONES ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-08-24;;2021-09-24;-;;2023-08-25;FM211887
"8540";"96955500-K";"8540-5";FONDO MUTUO COLOMBIA;COLOMBIA;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2007-12-13;Res. 528 (13/12/2007);2007-12-13;2011-05-08;
"9345";"96804330-7";"9345-9";FONDO MUTUO COMPASS INVESTMENT GRADE LATAM;IG LATAM;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2019-08-30;2020-10-01;2016-09-06;-;2016-09-06;2023-03-15;FM161086
"9093";"96804330-7";"9093-K";FONDO MUTUO COMPASS LATAM INVESTMENT GRADE;LATAM IG;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2014-11-20;;;-;;2017-03-01;FM140746
"9097";"96804330-7";"9097-2";FONDO MUTUO COMPASS MEXICAN EQUITY;MEXICAN EQUITY;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2014-12-01;2014-12-02;2014-12-01;-;;2016-09-23;FM140752
"9096";"96804330-7";"9096-4";FONDO MUTUO COMPASS SMALL CAP LATAM;SMALL CAP LATAM;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2014-12-01;2014-12-02;2014-12-01;-;;2015-11-16;FM140751
"8532";"96955500-K";"8532-4";FONDO MUTUO CONSORCIO AHORRO NOMINAL;CONSORCIO AHORRO NOM;No Vigente;;"2-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2014-11-13;2016-02-26;2007-12-26;Res. 485 (26/12/2007);2007-12-27;2018-11-23;FM110047
"8246";"96955500-K";"8246-5";FONDO MUTUO CONSORCIO AHORRO UF;CONSORCIO AHORRO UF;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2014-11-13;2016-02-26;2002-09-26;Res. 361 (26/09/2002);2002-10-16;2018-11-23;FM110048
"8193";"96955500-K";"8193-0";Fondo Mutuo Consorcio Balanceado Conservador;BALANCEADO CONSERVAD;No Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-02-19;2021-07-05;2001-06-20;Res. 253 (20/06/2001);2001-07-09;2021-09-03;FM110043
"8303";"96955500-K";"8303-8";Fondo Mutuo Consorcio Balanceado Crecimiento;CONSORCIO BALANCEADO;No Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-02-19;2021-07-05;2004-06-01;Res. 261 (01/06/2004);2004-06-29;2021-09-03;FM110044
"8302";"96955500-K";"8302-K";Fondo Mutuo Consorcio Balanceado Moderado;BALANCEADO MODERADO;No Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-02-19;2021-07-05;2004-06-01;Res. 261 (01/06/2004);2004-07-23;2021-09-03;FM110045
"8554";"96767630-6";"8554-5";FONDO MUTUO CONSUMO ESTABLE;CONSUMO ESTABLE;No Vigente;;"6-FM DE LIBRE INVERSION";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2007-12-09;Res. 302 (09/12/2007);2007-12-09;2009-07-18;
"8416";"96767630-6";"8416-6";FONDO MUTUO CONVERGENCIA GARANTIZADO;CONVERGENCIA GARANTI;No Vigente;;"7-FM ESTRUCTURADO";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;;;;Res. 85 ();;2006-10-17;
"10205";"96804330-7";"10205-9";FONDO MUTUO COOPEUCH COMPASS AHORRO MEDIANO PLAZO;AHORRO MEDIANO PLAZO;No Vigente;;"6-FM DE LIBRE INVERSION";COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS;2022-04-01;2022-12-01;2022-03-03;-;2022-07-11;2023-03-22;FM221961
"8123";"96513630-4";"8123-K";FONDO MUTUO CORP AHORRO INTERNACIONAL;AHORRO INTERNACIONAL;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-08-12;2013-10-07;1998-09-07;Res. 364 (07/09/1998);1998-12-10;2013-10-18;FM110505
"8768";"96513630-4";"8768-8";FONDO MUTUO CORP ASIA PACIFICO;CORP ASIA PACIFICO;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2011-08-25;2011-12-29;2010-03-09;Res. 832 (09/03/2010);2010-04-28;2012-07-23;FM110483
"8232";"96513630-4";"8232-5";FONDO MUTUO CORP BIOTECH;BIOTECH;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2001-12-28;Res. 400 (28/12/2001);2002-01-23;2008-04-24;
"8592";"96513630-4";"8592-8";FONDO MUTUO CORP CAPITAL ALTO CRECIMIENTO;C. ALTO CRECIMIENTO;No Vigente;;"6-FM DE LIBRE INVERSION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2012-06-12;2013-08-12;2008-06-02;Res. 132 (02/06/2008);2008-11-03;2013-08-23;FM110500
"8591";"96513630-4";"8591-K";FONDO MUTUO CORP CAPITAL BALANCEADO;CAPITAL BALANCEADO;No Vigente;;"6-FM DE LIBRE INVERSION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-08-12;2013-08-13;2008-06-02;Res. 131 (02/06/2008);2008-06-18;2013-08-25;FM110489
"8602";"96513630-4";"8602-9";FONDO MUTUO CORP CAPITAL MODERADO;CORP CAPITAL MODERAD;No Vigente;;"6-FM DE LIBRE INVERSION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-08-12;2013-08-13;2008-06-02;Res. 180 (02/06/2008);2008-06-12;2013-08-25;FM110493
"8163";"96513630-4";"8163-9";FONDO MUTUO CORP COMMODITIES;COMMODITIES;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-08-12;2013-08-21;2000-08-01;Res. 172 (01/08/2000);2000-08-09;2014-06-19;FM110506
"8856";"96513630-4";"8856-0";FONDO MUTUO CORP CUSTODIA;CUSTODIA;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2011-12-29;2012-06-13;2011-03-17;Res. 395 (17/03/2011);2011-03-17;2013-03-31;FM110490
"8732";"96513630-4";"8732-7";FONDO MUTUO CORP DESARROLLADOS;DESARROLLADOS;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;;Res. 437 ();;2010-10-15;
"8841";"96513630-4";"8841-2";FONDO MUTUO CORP DEUDA CORPORATIVA;CORP DEUDA CORPORATI;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2011-08-25;;;Res. 66 ();;2011-10-05;FM110508
"8243";"96513630-4";"8243-0";FONDO MUTUO CORP DOLAR;CORP DOLAR;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2002-10-09;Res. 340 (09/10/2002);2002-12-02;2008-03-08;
"8794";"96513630-4";"8794-7";FONDO MUTUO CORP EMEA;EMEA;No Vigente;Liquidado;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-08-21;2015-03-05;2010-05-19;Res. 255 (19/05/2010);2010-08-12;2016-05-30;FM110487
"8742";"96513630-4";"8742-4";FONDO MUTUO CORP EMERGENTE GLOBAL;EMERGENTE GLOBAL;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;;Res. 481 ();;2010-04-06;
"8268";"96513630-4";"8268-6";FONDO MUTUO CORP FINANCIAL BANKING;FINANCIAL BANKING;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2003-12-11;Res. 244 (11/12/2003);2004-02-03;2005-09-23;
"8669";"96513630-4";"8669-K";FONDO MUTUO CORP GARANTIZADO CANASTA GLOBAL 12%;CANASTA GLOBAL 12%;No Vigente;;"7-FM ESTRUCTURADO";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;;Res. 648 ();;2009-08-26;
"8630";"96513630-4";"8630-4";FONDO MUTUO CORP GARANTIZADO LA NUEVA POTENCIA;G. NUEVA POTENCIA;No Vigente;;"7-FM ESTRUCTURADO";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2008-07-01;Res. 395 (01/07/2008);2008-07-02;2011-03-16;
"8140";"96513630-4";"8140-K";FONDO MUTUO CORP GLOBAL MARKETS;GLOBAL MARKETS;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;1999-11-16;Res. 342 (16/11/1999);1999-11-25;2005-09-23;
"8390";"96513630-4";"8390-9";FONDO MUTUO CORP INVESTMENT A;INVESTMENT A;No Vigente;;"6-FM DE LIBRE INVERSION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2012-06-12;2013-08-12;2005-09-24;Res. 244 (24/09/2005);2005-09-24;2013-08-23;FM110507
"8597";"96513630-4";"8597-9";FONDO MUTUO CORP INVESTMENT C;INVESTMENT C;No Vigente;;"6-FM DE LIBRE INVERSION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-08-12;2013-08-13;2008-06-03;Res. 144 (03/06/2008);2008-08-19;2013-08-25;FM110498
"8389";"96513630-4";"8389-5";FONDO MUTUO CORP INVESTMENT D;INVESTMENT D;No Vigente;;"6-FM DE LIBRE INVERSION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2013-08-12;2013-08-13;2005-09-24;Res. 342 (24/09/2005);2005-09-24;2013-08-25;FM110497
"8284";"96513630-4";"8284-8";FONDO MUTUO CORP MAS INGRESO;MAS INGRESO;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2003-12-24;Res. 193 (24/12/2003);2003-12-24;2008-03-08;
"8091";"96513630-4";"8091-8";FONDO MUTUO CORP MAS INGRESO;MAS INGRESO;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;1996-09-09;Res. 193 (09/09/1996);1996-09-09;2003-12-23;
"8155";"96513630-4";"8155-8";FONDO MUTUO CORP MAS VALOR;MAS VALOR;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2000-07-10;Res. 3 (10/07/2000);2000-11-24;2003-12-23;
"8848";"96513630-4";"8848-K";FONDO MUTUO CORP NUEVO MUNDO;NUEVO MUNDO;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2011-08-25;;;Res. 130 ();;2011-10-19;FM110499
"8849";"96513630-4";"8849-8";FONDO MUTUO CORP PROYECCION;PROYECCION;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;2011-08-25;;;Res. 131 ();;2012-01-03;FM110509
"8109";"96513630-4";"8109-4";FONDO MUTUO CORP SELECTO;SELECTO;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;1997-04-09;Res. 78 (09/04/1997);1997-04-09;2003-12-23;
"8164";"96513630-4";"8164-7";FONDO MUTUO CORP TECHNOCOM;TECHNOCOM;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CORPBANCA ADMINISTRADORA GENERAL DE FONDOS S.A.;;;2000-08-01;Res. 172 (01/08/2000);2000-08-09;2008-04-24;
"8094";"96767630-6";"8094-2";FONDO MUTUO CORPORATIVO;CORPORATIVO;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2014-12-29;2017-10-17;1996-10-01;Res. 220 (01/10/1996);1996-10-01;2018-09-27;FM110180
"8318";"96836390-5";"8318-6";FONDO MUTUO CORPORATIVO BANCOESTADO;CORPORATIVO BANCOEST;No Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";BANCOESTADO S.A. ADMINISTRADORA GENERAL DE FONDOS;2015-02-06;2015-06-24;2004-09-13;Res. 381 (13/09/2004);2004-09-15;2016-08-31;FM110311
"8747";"96767630-6";"8747-5";FONDO MUTUO CORTO TASAS;CORTO TASAS;No Vigente;;"8-FM DIRIGIDO A INVERSIONISTAS CALIFICADOS";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;;;;Res. 562 ();;2010-02-12;
"8929";"99549940-1";"8929-K";FONDO MUTUO CREDICORP CAPITAL INDICE CHILE;FM CC INDICE CHILE;No Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2018-03-08;2019-08-07;2012-04-13;-;2012-04-13;2022-12-13;FM120562
